user,latitude,longitude
kartenquizde,48.8567,2.35099
FrBrooklyn,48.8654537,2.33100687
irsama92,48.8798,2.354683
highroad0507,48.851405,2.358559
Loutebrgn,48.86352306,2.32974888
holivier,48.93544006,2.31309509
lignesNetU_SNCF,48.83975963,2.31547304
luxsure,48.86647397,2.30487979
DeniseMSwank,48.9361382,2.35832
BegonaEdy,48.85694576,2.31308144
lesnums_rss,48.89235907,2.37007244
koinho,48.8693199,2.3278601
gabccavalheiro,48.84874591,2.31176723
kartenquizde,48.8567,2.35099
Premieretouche,48.88603777,2.34906007
ISABELLEGUEHI,48.9689998,2.3109624
Dami9n,48.865372,2.301434
fares_benzema,48.8285875,2.3441689
DJMOODYMIKE,48.7959504,2.367801
Thegounou,48.834958,2.261748
Ketoff_,48.8567,2.3508
FranceBidet,48.870248,2.316348
Giovanni7s,48.90638794,2.39592767
BCritique,48.882907,2.333156
IsisPaname,48.88234167,2.32731333
LOUISAHHHh,48.87167276,2.36500477
RJdev,48.8856017,2.306999
remixjobs,48.8856017,2.306999
RJdev,48.8856017,2.306999
kartenquizde,48.8567,2.35099
remixjobs,48.8856017,2.306999
DjAikOfficiel,48.8358013,2.29311317
LTDave007,48.8590256,2.29811714
Crushh_blog,48.82605088,2.27241687
Lola_Prs,48.85130826,2.3344053
JWBarger,48.87139502,2.332247
mundohh,48.85003453,2.31879566
Hindalharbi_,48.8568809,2.29205999
UnknownBrother7,48.871135,2.3037775
Bambi_Juju,48.85187312,2.2897931
Bambi_Juju,48.85189357,2.28994064
Renka_LaGasy,48.94266,2.20704
LTDave007,48.8590256,2.29811714
JobsAtOracle,48.9220615,2.2533313
tmj_fra_jobs,48.9220615,2.2533313
BCritique,48.844424,2.340211
BCritique,48.844424,2.340211
TheRealTahiry,48.86945365,2.30313003
tmj_fra_sales,48.9220615,2.2533313
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
yanarudkovskaya,48.8662186,2.3043499
B2Onaparte,48.835237,2.241131
siradisiannelik,48.85531354,2.36999734
Lesochkin,48.89187782,2.38477582
kaybainss,48.8784373,2.3692972
ninjaw,48.73188882,2.32694468
LTDave007,48.8590256,2.29811714
siradisiannelik,48.85531354,2.36999734
boogaline,48.8833305,2.34343923
tomlinavys,48.8567,2.3508
BackoTheDoc,48.8460568,2.4895243
E7ienne,48.83730284,2.33157599
BeverlyIDF,48.87483,2.36738
mullerchantal2,48.89009824,2.3869065
BackoTheDoc,48.8460781,2.489526
BCritique,48.844424,2.340211
alexroseinnes,48.87835468,2.2655582
LouiseMths,48.86437131,2.29666241
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
cocotier__,48.89327385,2.29984127
easton_place,48.85631049,2.35932571
VanessKitty,48.89124524,2.23584652
trendinaliaFR,48.8569,2.3412
LTDave007,48.86338204,2.41444018
BackoTheDoc,48.8460498,2.4895391
T0POL,48.843318,2.352273
BCritique,48.839324,2.32321
MokhtarBeyrouth,48.86437131,2.29666241
NorthMandyXXX,48.88134849,2.33448158
Ciro_Norte,48.87194672,2.3666015
Anna_Mnk,48.84365825,2.32296875
PaulMiquel,48.83532,2.24481667
EcoleModart,48.86555556,2.29666667
120lazone,48.9293386,2.3819684
CharmianGrove,48.84512691,2.25313603
VanessKitty,48.89071618,2.23813176
lisarustico,48.85375834,2.34812615
LTDave007,48.85375834,2.34812615
gregfinck,48.882141,2.344197
VanessKitty,48.88998959,2.24382877
Le21eme,48.85545899,2.31577155
EcoleModart,48.86437131,2.29666241
coletteparis,48.8654537,2.33100687
arianacna,48.9523792,2.2555362
bgelder,48.8646507,2.36484
HRCParis,48.87037,2.3411
holivier,48.93553717,2.31310435
trendinaliaPAR,48.8569,2.3412
arianacna,48.9524679,2.2555454
lesnums_rss,48.89235907,2.37007244
LTDave007,48.86338204,2.41444018
trendinaliaFR,48.8569,2.3412
Wendie_strsn,48.8875618,2.3596301
bangharyo,48.8522186,2.3848801
tranglevn,48.8618584,2.3401899
RealAlexRend,48.870636,2.3323526
BCritique,48.844424,2.340211
Adecharentenay,48.88714355,2.31115592
BureauBetak,48.86726824,2.37215799
vtremolet,48.8727548,2.3389371
bangharyo,48.86394101,2.33399947
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
paulpams,48.86960214,2.30545369
paulpams,48.86960214,2.30545369
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
LTDave007,48.86179762,2.33589429
trendinaliaFR,48.8569,2.3412
tinapiacentino4,48.85902404,2.29155745
ChrisPitanguy,48.86966801,2.3208265
trainvegas,48.87700632,2.32497072
charleszaw,48.85303972,2.34971166
JacquesBurga,48.8651619,2.3280699
andreagolzarri,48.89088548,2.24203706
tranglevn,48.86186111,2.34030556
Iuri_29,48.86419895,2.32543095
Abedi_saeid,48.89071618,2.23813176
PhilippeSCHNEI1,48.9677,2.28415
BCritique,48.86932,2.368137
destinationcine,48.8711025,2.3337551
Eli_van_Poeyer,48.86744979,2.30644089
CristianoGnclvs,48.8165606,2.2748374
FrancescaEbel,48.840523,2.32386445
MissBettyA,48.89725213,2.32905781
navY,48.897418,2.34663
FeliciaAussi,48.87850947,2.35606371
LeConsolant,48.86437131,2.29666241
trendinaliaFR,48.8569,2.3412
mlle_sham,48.85638889,2.35222222
sobreira75,48.8026032,2.4047146
BeverlyIDF,48.86483,2.35738
whatweadore_mag,48.8651619,2.3280699
PhilippeSCHNEI1,48.96769,2.28414
casa_angola,48.87,2.34
neiokido,48.85375834,2.34812615
TheBSTravelers,48.84323915,2.22943218
MichaelFBY,48.91725436,2.34707242
_NATURALIA,48.84596103,2.38233314
alper_kaygusuz,48.85421158,2.35261917
tthiri,48.86179762,2.33589429
Mashenia,48.87425216,2.32985318
gusttavoborges,48.8710098,2.2933199
Big_Daddy_Nox,48.9225924,2.36964368
paultoreyp,48.8929012,2.370878
gusttavoborges,48.8710098,2.2933199
BoudoirGourmand,48.860136,2.317125
sobreira75,48.8026066,2.4047152
_AudreyP,48.83768666,2.35457914
gusttavoborges,48.8710098,2.2933199
Mashenia,48.87425216,2.32985318
120lazone,48.9293507,2.3819675
antoineboilley,48.8386565,2.27111453
BCritique,48.844421,2.348823
dealerdecafe,48.8422089,2.3498299
LeanaSbn,48.91116746,2.37855208
lionelrigal,48.84811195,2.33098984
lionelrigal,48.84268097,2.35096553
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
lionelrigal,48.84986284,2.34184742
120lazone,48.9293507,2.3819675
lionelrigal,48.85421158,2.35261917
LeanaSbn,48.91115514,2.37856243
120lazone,48.929349,2.3819696
tinapiacentino4,48.86679803,2.27419297
SazkyTM,48.84607035,2.22843153
jubo85,48.84439926,2.37631309
tinapiacentino4,48.86676428,2.27417555
ImageCristal,48.87495252,2.29765604
sobreira75,48.8025966,2.4046976
120lazone,48.9293428,2.3819578
120lazone,48.9293428,2.3819578
Daniel_Yiu,48.88086844,2.30857609
tthiri,48.86179762,2.33589429
120lazone,48.9293405,2.3819794
antoineboilley,48.83730799,2.27343754
LuxeSebastien,48.86543,2.3192
maptiteculotte,48.88664946,2.24353062
Hxrry_StylxsSGP,48.93128579,2.42612
krizsa,48.86908025,2.35578155
Abel_Katenda,48.87295448,2.35407112
RJdev,48.8856017,2.306999
remixjobs,48.8856017,2.306999
cflinux,48.862192,2.318716
BCritique,48.84433,2.330521
Abel_Katenda,48.87295107,2.35403957
vbensaid,48.86563,2.36727
18emePanam,48.86338204,2.41444018
luxsure,48.8676684,2.32974226
lesnums_rss,48.89235907,2.37007244
cflinux,48.862192,2.318716
kartenquizde,48.8567,2.35099
luxsure,48.86902595,2.33099651
tmj_fra_sales,48.856614,2.3522219
JeunesAgri,48.87483571,2.31761483
luxsure,48.8676684,2.32974226
alexbazzo,48.863258,2.309175
DenisJacquet,48.8632615,2.2851228
claudegrunitzky,48.86181905,2.34650583
luxsure,48.86905779,2.33103701
luxsure,48.86902595,2.33099651
SANDROANDRINE,48.860136,2.317125
Gabriochsky,48.83399955,2.3762282
tanukichi10,48.85729994,2.36258626
hannfletchie,48.8633852,2.4152492
ClaraMartinage,48.8640832,2.34407891
filoconceicao,48.8567,2.3508
MarieandMood,48.87139502,2.332247
sobreira75,48.8026116,2.4046883
kartenquizde,48.8567,2.35099
FranceBidet,48.870248,2.316348
Hxrry_StylxsSGP,48.93130556,2.42612694
Hxrry_StylxsSGP,48.93130556,2.42612694
luxsure,48.86902595,2.33099651
LoloUCorsu,48.93703362,2.35933542
chat_perdu,48.8615956,2.3193234
destinationcine,48.8711349,2.3337625
PCademartori,48.8667299,2.32795116
tthiri,48.86179762,2.33589429
BCritique,48.870802,2.348837
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
BCritique,48.870802,2.348837
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
Far0s,48.84093079,2.32073062
trendinaliaFR,48.8569,2.3412
kartenquizde,48.8567,2.35099
waynetippetts,48.86615618,2.31236463
HortenseLgs,48.8881741,2.2998713
OPUS_IN_FIDE,48.88492436,2.26947069
Emeline_93150,48.9395364,2.4602694
MargaretDiJulio,48.84886736,2.34791386
polakorital91,48.8666724,2.3770611
carmemsil,48.8582191,2.37187
kartenquizde,48.8567,2.35099
aldiriandana,48.85589,2.33059
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
Thomazidea,48.86804167,2.36631333
120lazone,48.9293387,2.3819711
Gekko_Hopman,48.84254534,2.31285984
O_Celiaa,48.8888395,2.3499441
claudiasaiz,48.8654537,2.33100687
Ayledain,48.86168414,2.31781306
Emeline_93150,48.9395566,2.4603324
LibertyLndnGirl,48.8651619,2.3280699
al_molitor1,48.8783785,2.3726705
BCritique,48.87408,2.344293
kartenquizde,48.8567,2.35099
kartenquizde,48.8567,2.35099
Ayledain,48.86165742,2.31784188
BBlondieBaby,48.85744722,2.34161667
Emeline_93150,48.9395657,2.4602974
ThomasLauret16,48.8475351,2.2667076
OrnellaPemjean,48.89752501,2.3603055
eudonchoi,48.86767609,2.35449549
120lazone,48.9293512,2.3819648
NaimePopsicle,48.9744643,2.3761475
kartenquizde,48.8567,2.35099
LoloUCorsu,48.93870218,2.35478951
lesfoliesdalina,48.8710098,2.2933199
tmj_fra_sales,48.9220615,2.2533313
curiosityparis,48.88022628,2.34219786
Desertron,48.8526688,2.3497
trendinaliaFR,48.8569,2.3412
BeverlyIDF,48.86483,2.37738
Irina_spb,48.85594418,2.33214371
lionelrigal,48.85870111,2.34744787
Cheivs,48.8536036,2.3471864
lionelrigal,48.86995141,2.37105131
lionelrigal,48.86819664,2.37239067
lionelrigal,48.8697397,2.37025738
NoaNews6,48.81670686,2.45619315
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
Mlle_Odrey,48.81912296,2.34470364
Mlle_Odrey,48.81912296,2.34470364
kartenquizde,48.8567,2.35099
Mlle_Odrey,48.81912296,2.34470364
Mlle_Odrey,48.81912296,2.34470364
tthiri,48.84621485,2.34127427
Mlle_Odrey,48.81912296,2.34470364
al_molitor1,48.8784043,2.3726991
ultravividscne,48.8332049,2.289168
LeeCooperFrance,48.86747232,2.30193059
laimonas_photo,48.86569849,2.30306983
lesnums_rss,48.89235907,2.37007244
AdrienMV24,48.8919717,2.3526093
olivierdecrouil,48.83091719,2.37855607
ultravividscne,48.8331975,2.2892301
francoiscoen,48.8615951,2.31850147
atomiqboy,48.86347873,2.31660331
Erwood,48.86688932,2.34973529
al_molitor1,48.878416,2.3726511
kartenquizde,48.8567,2.35099
denizzzdmr,48.88110293,2.33389003
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
KJ_Christensen,48.85799696,2.29611311
Emeline_93150,48.9395548,2.4603999
AdrienMV24,48.8920023,2.3525459
tanukichi10,48.85556279,2.36019906
Emeline_93150,48.9396177,2.4604365
FashionFrappes,48.88105155,2.35526217
lenezbavard,48.8658645,2.4558633
iivychaang,48.8663101,2.3099999
TheJackieLou,48.88105155,2.35526217
CleoPatrA_Tn,48.853936,2.488409
kdsappsm,48.85375834,2.34812615
BCritique,48.870617,2.363187
tthiri,48.84621485,2.34127427
kartenquizde,48.8567,2.35099
trendinaliaPAR,48.8569,2.3412
AdrienMV24,48.8920014,2.3525737
AdrienMV24,48.8920014,2.3525737
trendinaliaFR,48.8569,2.3412
Renka_LaGasy,48.9427195,2.2070589
Marinette_GdS,48.837419,2.296795
iivychaang,48.8663101,2.3099999
_Picsounette,48.9378101,2.4667668
liminaire,48.84004902,2.38195658
UshiSato,48.8590256,2.29811714
kartenquizde,48.8567,2.35099
tto2706,48.8732849,2.32363131
OrnellaPemjean,48.88031579,2.35668164
Pihoh,48.87077999,2.30203292
imanetah936,48.94125224,2.49664366
Renka_LaGasy,48.9427189,2.2070028
imanetah936,48.94125224,2.49664366
TineLeys,48.97803894,2.29217221
imanetah936,48.94117955,2.49678899
pontsetclimat,48.84881093,2.30580926
fullmetalplanet,48.897614,2.323155
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
kartenquizde,48.8567,2.35099
MelleAudrey,48.84818582,2.28339029
morandiniblog,48.86781445,2.30525171
destinationcine,48.871165,2.3338136
tmj_fra_sales,48.9220615,2.2533313
MrsMelanieG,48.8973694,2.3891699
tthiri,48.84621485,2.34127427
LuxeSebastien,48.860176,2.316585
snbrown713,48.86680018,2.35358697
LuxeSebastien,48.860185,2.31655
LesAperettes,48.88407335,2.34090945
juliopenas,48.86281963,2.34437235
imanetah936,48.94117084,2.49677647
Basile_Viault,48.88112335,2.35388392
lionelrigal,48.87171566,2.38523483
hugolpr,48.9142935,2.3301416
imanetah936,48.94118504,2.49672357
lionelrigal,48.87273184,2.36446381
lionelrigal,48.87049483,2.36831743
lionelrigal,48.8704014,2.36846044
Renka_LaGasy,48.9424227,2.2067804
imanetah936,48.94118504,2.49672357
SusanaVoguePT,48.87137019,2.32404393
rrryabova,48.87445695,2.3311771
imanetah936,48.94118504,2.49672357
BCritique,48.870802,2.348837
BnbsZe,48.85917651,2.38104574
miko75011,48.862358,2.3790557
BCritique,48.870802,2.348837
Antlstar,48.89307177,2.27712004
PetitParisEst,48.87235669,2.37664819
Ranacrst,48.90685947,2.29892268
imanetah936,48.94117084,2.49677647
PYLochet,48.865447,2.295517
DjGuillOnTheMix,48.8087344,2.4231112
justRIAlize,48.83992846,2.22432626
BeverlyIDF,48.85483,2.37738
JuniorMarques23,48.9153719,2.2743803
vladiysha,48.77612552,2.36731013
djfirstmike,48.85235492,2.27735012
Thierry_Moussu,48.87077999,2.30203292
dheltagrtm,48.85661,2.32955
destinationcine,48.8712968,2.3360121
imeeexx,48.8547783,2.30038
chien_perdu,48.9412151,2.4970711
chien_perdu,48.9412151,2.4970711
simonwillows,48.8870888,2.34343
imanetah936,48.94117054,2.4966388
lesnums_rss,48.89235907,2.37007244
cibelemaciet,48.86805263,2.30688195
zynpxxc,48.8527804,2.2541458
MiGuiaDeParis,48.8595196,2.33038023
YounesYcha3,48.79837042,2.43523148
Eric_Gut3,48.8738,2.295
AngelineSilly,48.89387889,2.18949494
IsisPaname,48.88234167,2.32731333
problesgil,48.88077585,2.35523701
chat_perdu,48.8242146,2.2120927
koinho,48.8757591,2.3002801
trendinaliaFR,48.8569,2.3412
WiLLnAboVe,48.8525666,2.36976512
alfreddeiva,48.91794495,2.35487223
PYLochet,48.865473,2.295536
Antlstar,48.89562915,2.28180672
tto2706,48.84589853,2.21753776
RunSebRun,48.840523,2.32386445
acaurier,48.8590256,2.29811714
FranceBidet,48.873831,2.295021
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
sig_jun,48.86064928,2.33708382
B2Onaparte,48.835237,2.241131
cfdtcheminots,48.8800305,2.3561552
Aphroditeofkuta,48.85502921,2.3448489
_ParisFR,48.85693,2.3412
trendinaliaFR,48.8569,2.3412
LeBerreMarine,48.8608623,2.3686212
RunSebRun,48.8590256,2.29811714
SophieLacroix_,48.84456761,2.37435579
FranceBidet,48.870248,2.316348
